Inilah perkataan Lemuel, raja Masa, yang diajarkan ibunya kepadanya.	Areya’ ca’-oca’ se edhabuwagi ebu Lemuwel, rato Masa ka pottrana,
Usirlah si pencemooh, maka lenyaplah pertengkaran, dan akan berhentilah perbantahan dan cemooh.	Tondhung oreng se dujan ya-nyeya, sopaja tadha’ pole oreng atokaran, saleng cale ban amosowan.
Orang yang mencintai kesucian hati dan yang manis bicaranya menjadi sahabat raja.	Oreng se berse atena ban manes cacana, bakal daddiya sahabadda rato.
Mata TUHAN menjaga pengetahuan, tetapi Ia membatalkan perkataan si pengkhianat.	Kalaban abungkar kaleceganna oreng se ta’ jujur, PANGERAN ajaga sopaja pangataowan se bendher teptep aman.
Si pemalas berkata: "Ada singa di luar, aku akan dibunuh di tengah jalan."	Oreng se males lebur enneng e bengkona; ca’na oca’na, "E lowar badha macan, sengko’ tako’ eceppa’ mon ajalanan."
Mulut perempuan jalang adalah lobang yang dalam; orang yang dimurkai TUHAN akan terperosok ke dalamnya.	Cacana sondel se lemma’ manes reya jebbagan, oreng se ebendune PANGERAN tabalusok ka dhalemmanna.
Kebodohan melekat pada hati orang muda, tetapi tongkat didikan akan mengusir itu dari padanya.	La sapantessa na’-ana’ ngalakone sabarang se budhu, tape tengka jareya ekenneng oba bi’ tongket manjalin.
Orang yang menindas orang lemah untuk menguntungkan diri atau memberi hadiah kepada orang kaya, hanya merugikan diri saja.	Sapa se terro sogiya kalaban nendhes oreng mesken ban ngeba tor-ator ka oreng sogi dhi-budhina bakal malarada odhi’na.
Pasanglah telingamu dan dengarkanlah amsal-amsal orang bijak, berilah perhatian kepada pengetahuanku.	Mara edhingngagi, sengko’ ngajarragiya ka ba’na babala’anna oreng penter! Edhingngagi pateppa’ tang pangajaran reya.
Karena menyimpannya dalam hati akan menyenangkan bagimu, bila semuanya itu tersedia pada bibirmu.	Ba’na bakal sennengnga mon tang pangajaran reya bi’ ba’na esempen e dhalem atena. Sabab kalaban cara se kantha jareya, bila’a bai bi’ ba’na ekaparlo, bisa eangguy.
Supaya engkau menaruh kepercayaanmu kepada TUHAN, aku mengajarkannya kepadamu sekarang, ya kepadamu.	Sengko’ ngajarragiya ka ba’na sateya polana sengko’ terro sopaja ba’na parcaja’a ka PANGERAN.
Bukankah aku telah menulisnya kepadamu dulu dengan nasihat dan pengetahuan,	Bi’ sengko’ ba’na la enolessagi babala’an tello polo meggi’ — babala’an se agandhu’ pangataowan ban petodu se gus-bagus;
untuk mengajarkan kepadamu apa yang benar dan sungguh, supaya engkau dapat memberikan jawaban yang tepat kepada yang menyuruh engkau.	babala’an jareya bakal ngajarragiya ka ba’na parkara apa se bendher ongguwan, sopaja ba’na bisa’a aberri’ jawaban se teppa’ mon ba’na etanyae oreng.
Janganlah merampasi orang lemah, karena ia lemah, dan janganlah menginjak-injak orang yang berkesusahan di pintu gerbang.	Ja’ marogi oreng mesken, pera’ lantaran oreng mesken jareya ta’ andhi’ kakowadan; ban mon e pangadilan ja’ nyek-ngenyek oreng se ta’ bisa apa-rapa.
Sebab TUHAN membela perkara mereka, dan mengambil nyawa orang yang merampasi mereka.	Sabab PANGERAN bakal nolongana reng-oreng jareya e dhalem parkarana, ban bakal nyabuda nyabana oreng se nendhes reng-oreng jareya.
Jangan berteman dengan orang yang lekas gusar, jangan bergaul dengan seorang pemarah,	Ja’ apolongan ban oreng se lekkas peggel ban se ceppet panas atena.
supaya engkau jangan menjadi biasa dengan tingkah lakunya dan memasang jerat bagi dirimu sendiri.	Dhaggi’ ba’na pas nerowe, pas ta’ bisa pole maelang kabiyasa’an jareya.
Jangan engkau termasuk orang yang membuat persetujuan, dan yang menjadi penanggung hutang.	Ja’ ajanji nanggunga otangnga oreng laen.
Mengapa orang akan mengambil tempat tidurmu dari bawahmu, bila engkau tidak mempunyai apa-apa untuk membayar kembali?	Dhaggi’ mon ba’na ta’ sanggup alonase, katedhunganna ba’na tanoro’ erampas keya.
Jangan engkau memindahkan batas tanah yang lama, yang ditetapkan oleh nenek moyangmu.	Ja’ sampe’ ba’na ngerset batessa tana se la eteptebbagi bi’ bangatowana ba’na.
Pernahkah engkau melihat orang yang cakap dalam pekerjaannya? Di hadapan raja-raja ia akan berdiri, bukan di hadapan orang-orang yang hina.	Ba’ taowa ba’na nangale’e oreng se penter ngalakone panggabayanna? Oreng jareya bakal epalakowa e karatonna to-rato, banne e bengko biyasa.
Hati raja seperti batang air di dalam tangan TUHAN, dialirkan-Nya ke mana Ia ingini.	Akantha PANGERAN se ngator aeng songay sopaja agili menorot kasokanna, bariya keya Salerana nonton pekkeranna rato.
Setiap jalan orang adalah lurus menurut pandangannya sendiri, tetapi Tuhanlah yang menguji hati.	Sakabbinna lalakonna oreng olle daddi eanggep becce’ bi’ aba’na dibi’, tape PANGERAN se nantowagi juba’ becce’na maksodda atena.
Melakukan kebenaran dan keadilan lebih dikenan TUHAN dari pada korban.	Lalakon se bendher ban adil lebbi masenneng PANGERAN etembang sakabbinna tor-ator sarta kurban.
Mata yang congkak dan hati yang sombong, yang menjadi pelita orang fasik, adalah dosa.	Oreng jahat reya dusa, sabab ekobasae kaangkowan ban kasombonganna.
Rancangan orang rajin semata-mata mendatangkan kelimpahan, tetapi setiap orang yang tergesa-gesa hanya akan mengalami kekurangan.	Sajjana oreng se bajeng madhateng hasel sabannya’na; lalakon se ru-kaburu madhateng kakorangan.
Memperoleh harta benda dengan lidah dusta adalah kesia-siaan yang lenyap dari orang yang mencari maut.	Kasogiyan se ekaolle kalaban jalan ta’ jujur lekkas tadha’ ban ngeba oreng ka lobangnga kobur.
Orang fasik diseret oleh penganiayaan mereka, karena mereka menolak melakukan keadilan.	Oreng jahat ta’ endha’ atoro’ ka hokom; aba’na eseksa bi’ kakejjemmanna dibi’.
Berliku-liku jalan si penipu, tetapi orang yang jujur lurus perbuatannya.	Oreng se sala ayut-liyut jalanna; oreng se becce’ terros jujur odhi’na.
Lebih baik tinggal pada sudut sotoh rumah dari pada diam serumah dengan perempuan yang suka bertengkar.	Enneng e padduna loteng lebbi nyaman etembang sabengko ban bine se dujan atokar.
Hati orang fasik mengingini kejahatan dan ia tidak menaruh belas kasihan kepada sesamanya.	Oreng jahat terro alakowa juba’ ros-terrosan; ka sapa’a bai ta’ andhi’ bellas e dhalem atena.
Jikalau si pencemooh dihukum, orang yang tak berpengalaman menjadi bijak, dan jikalau orang bijak diberi pengajaran, ia akan beroleh pengetahuan.	Okoman ka oreng se dujan ya-nyeya daddi pangajaran ka oreng se ta’ andhi’ pangalaman. Mon oreng se bagus buddina epaenga’ kasala’anna, oreng jareya sajan bicaksana.
Yang Mahaadil memperhatikan rumah orang fasik, dan menjerumuskan orang fasik ke dalam kecelakaan.	Allah Se Mahaadil ngagali apa se kadaddiyan e bengkona oreng daraka. Salerana bakal maancora oreng jareya.
Siapa menutup telinganya bagi jeritan orang lemah, tidak akan menerima jawaban, kalau ia sendiri berseru-seru.	Sapa se ta’ endha’ ngedhingngagi serrona oreng se kakorangan ta’ kera eedhingngagi oreng mon aba’na kakorangan keya.
Pemberian dengan sembunyi-sembunyi memadamkan marah, dan hadiah yang dirahasiakan meredakan kegeraman yang hebat.	Mon terro maelanga peggella atena oreng, ri’-berri’i, tape ja’ la-bala ka pa-sapa.
Melakukan keadilan adalah kesukaan bagi orang benar, tetapi menakutkan orang yang berbuat jahat.	Mon kaadilan ejalannagi, oreng becce’ senneng atena, tape oreng jahat arassa ngadhebbi babaja odhi’na.
Orang yang menyimpang dari jalan akal budi akan berhenti di tempat arwah-arwah berkumpul.	Oreng se odhi’na ta’ atoro’ ka cara se becce’, tanto bakal napa’a ka dunnyana oreng mate.
Orang yang suka bersenang-senang akan berkekurangan, orang yang gemar kepada minyak dan anggur tidak akan menjadi kaya.	Oreng se lebur neng-sennengngan tanto teptep kakorangan; oreng se dujan yal-royalan ta’ kera andhi’ pa-apa.
Orang fasik dipakai sebagai tebusan bagi orang benar, dan pengkhianat sebagai ganti orang jujur.	Mon oreng jahat manyangsara’a oreng laen, kasangsara’an jareya teba ka aba’na dibi’.
Lebih baik tinggal di padang gurun dari pada tinggal dengan perempuan yang suka bertengkar dan pemarah.	Lebbi becce’ enneng e ra-ara, etembang apolong ban bine se ngacepek ban gigir salanjangnga.
Harta yang indah dan minyak ada di kediaman orang bijak, tetapi orang yang bebal memboroskannya.	Oreng bicaksana teptep ma’mor ban sogi salanjangnga, tape oreng budhu wang-mowang artana.
Siapa mengejar kebenaran dan kasih akan memperoleh kehidupan, kebenaran dan kehormatan.	Sapa se aehteyar sopaja kaadilan ban kataresna’an ejalannagi bakal olleya kabajjra’an, kahormadan ban omor lanjang.
Orang bijak dapat memanjat kota pahlawan-pahlawan, dan merobohkan benteng yang mereka percayai.	Oreng se penter sanggup arebbu’ kottha se ejaga tantara se parjuga; ban maancor teng-binteng se eandellagi kottha jareya.
Siapa memelihara mulut dan lidahnya, memelihara diri dari pada kesukaran.	Mon terro lopoda dhari kasossa’an, pangastete mon acaca.
Orang yang kurang ajar dan sombong pencemooh namanya, ia berlaku dengan keangkuhan yang tak terhingga.	Oreng sombong ban tenggi ate, korang ajar ban dujan nyale.
Si pemalas dibunuh oleh keinginannya, karena tangannya enggan bekerja.	Oreng males se ta’ endha’ alalakon mate’e aba’na kalaban pangaterrona.
Keinginan bernafsu sepanjang hari, tetapi orang benar memberi tanpa batas.	Lakona re-saare tadha’ laenna, coma mekkere apa se daddi pangaterrona. Sabaligga, oreng se loros odhi’na bisa aberri’ sanya’-bannya’na.
Korban orang fasik adalah kekejian, lebih-lebih kalau dipersembahkan dengan maksud jahat.	PANGERAN ta’ kasokan ka tor-atorra oreng daraka, bi-lebbi mon tor-ator jareya etoro’e maksod se ta’ teppa’.
Saksi bohong akan binasa, tetapi orang yang mendengarkan akan tetap berbicara.	Oreng lecegan mon nyakse’e ta’ kera eparcaja; tape cacana oreng se tao ke’-lekke’na parkara tanto etarema.
Orang fasik bermuka tebal, tetapi orang jujur mengatur jalannya.	Oreng jujur yakin ka aba’na dibi’; oreng jahat kandel mowana.
Tidak ada hikmat dan pengertian, dan tidak ada pertimbangan yang dapat menandingi TUHAN.	Tadha’ kapenterran otaba kabicaksana’an se bisa nandhinge PANGERAN.
Kuda diperlengkapi untuk hari peperangan, tetapi kemenangan ada di tangan TUHAN.	Maske oreng aperrang genna’ ban jaran perrangnga, se nantowagi kamennangan coma PANGERAN.
Anggur adalah pencemooh, minuman keras adalah peribut, tidaklah bijak orang yang terhuyung-huyung karenanya.	Non-enoman kerras andaddiyagi oreng korang ajar ban baridhu. oreng se ngenom sampe’ mabu’ reya budhu.
Kegentaran yang datang dari raja adalah seperti raung singa muda, siapa membangkitkan marahnya membahayakan dirinya.	Dukana rato akantha gaungnga macan; oreng se maduka salerana padha ban macalaka’ aba’na dibi’.
Terhormatlah seseorang, jika ia menjauhi perbantahan, tetapi setiap orang bodoh membiarkan amarahnya meledak.	Pera’ oreng budhu se dujan atokar; se patot ealem iya areya ajauwi tokar.
Pada musim dingin si pemalas tidak membajak; jikalau ia mencari pada musim menuai, maka tidak ada apa-apa.	Oreng tane se males ta’ agarap tanana teppa’ baktona; dhi-budhina mon mosem anye ta’ molong pa-apa.
Rancangan di dalam hati manusia itu seperti air yang dalam, tetapi orang yang pandai tahu menimbanya.	Essena atena oreng akantha aeng somor se dhalem; tape bisa etemba bi’ oreng se andhi’ pangarteyan.
Banyak orang menyebut diri baik hati, tetapi orang yang setia, siapakah menemukannya?	Bannya’ oreng ngako kanca, tape kanca se esto onggu malarat sareyanna.
Orang benar yang bersih kelakuannya--berbahagialah keturunannya.	Na’-kana’ pojur mon andhi’ eppa’ se jujur ban becce’ odhi’na.
Raja yang bersemayam di atas kursi pengadilan dapat mengetahui segala yang jahat dengan matanya.	Mon rato alenggi e korse pangadilan, bisa ngoladi sabarang se jahat.
Siapakah dapat berkata: "Aku telah membersihkan hatiku, aku tahir dari pada dosaku?"	Ba’ badha’a oreng se bisa ngoca’, "Tang ate berse, sengko’ ta’ andhi’ dusa?"
Dua macam batu timbangan, dua macam takaran, kedua-duanya adalah kekejian bagi TUHAN.	Tembangan ban okoran se ta’ cocok reya ta’ ekasokane PANGERAN.
Anak-anakpun sudah dapat dikenal dari pada perbuatannya, apakah bersih dan jujur kelakuannya.	Dhari lalakonna na’-kana’ bisa etemmo apa kana’ jareya becce’ ban jujur.
Telinga yang mendengar dan mata yang melihat, kedua-duanya dibuat oleh TUHAN.	Kopeng angguy ngedhingngagi, mata angguy ngabas, se dhadhuwa’ jareya PANGERAN se nyepta’agi.
Janganlah menyukai tidur, supaya engkau tidak jatuh miskin, bukalah matamu dan engkau akan makan sampai kenyang.	Oreng se dujan tedhung bakal meskena, oreng se bajeng alalakon bakal bannya’a kakananna.
"Tidak baik! Tidak baik!", kata si pembeli, tetapi begitu ia pergi, ia memuji dirinya.	Oreng se melle terros aserro parkara arga se larang, tape samarena melle arassa gumbira lantaran arga se ekaolle jareya.
Sekalipun ada emas dan permata banyak, tetapi yang paling berharga ialah bibir yang berpengetahuan.	Ca’-oca’ se agandhu’ pangataowan lebbi aji dhari emmas ban barleyan.
Ambillah pakaian orang yang menanggung orang lain, dan tahanlah dia sebagai sandera ganti orang asing.	Sapa se endha’ nanggung otangnga oreng laen, pantes ekala’ dhi’-andhi’na menangka tanggunganna janjina.
Roti hasil tipuan sedap rasanya, tetapi kemudian mulutnya penuh dengan kerikil.	Arta hasella nepo dha’-adha’na nyaman rassana, tape dhi-budhina ekarassa akantha baliker.
Rancangan terlaksana oleh pertimbangan, sebab itu berperanglah dengan siasat.	Se ekasajja ahasel lantaran partembangan; daddi ja’ aperrang sabellunna sajjana jareya massa’.
Siapa mengumpat, membuka rahasia, sebab itu janganlah engkau bergaul dengan orang yang bocor mulut.	Oreng se dujan arasanan ta’ bisa nyempen roseya; ja’ apolongan ban oreng se dujan acaca.
Siapa mengutuki ayah atau ibunya, pelitanya akan padam pada waktu gelap.	Oreng se abasto oreng towana bakal mosna’a odhi’na akantha damar se mate e baja malem se petteng.
Milik yang diperoleh dengan cepat pada mulanya, akhirnya tidak diberkati.	Arta se ekaolle kalaban gampang nyatana ta’ madhateng berkat.
Janganlah engkau berkata: "Aku akan membalas kejahatan," nantikanlah TUHAN, Ia akan menyelamatkan engkau.	Ja’ males kajahadan ban kajahadan keya; paparcaja ka PANGERAN, Salerana se nolonga.
Dua macam batu timbangan adalah kekejian bagi TUHAN, dan neraca serong itu tidak baik.	Tembangan ban batona se ta’ cocok ta’ ekasokane bi’ PANGERAN.
Langkah orang ditentukan oleh TUHAN, tetapi bagaimanakah manusia dapat mengerti jalan hidupnya?	PANGERAN la nantowagi jalanna odhi’na manossa e dunnya reya; daddi manossa ta’ bisa ngarte jalanna odhi’na dibi’.
Suatu jerat bagi manusia ialah kalau ia tanpa berpikir mengatakan "Kudus", dan baru menimbang-nimbang sesudah bernazar.	Pekker pateppa’ sabellunna ajanjiyagi kurban ka Pangeran, tako’ me’ ba’na kasta e budhi arena.
Raja yang bijak dapat mengenal orang-orang fasik, dan menggilas mereka berulang-ulang.	Rato se bicaksana tanto tao sapa oreng se jahat, oreng jareya tanto eokom, ta’ kera esapora.
Roh manusia adalah pelita TUHAN, yang menyelidiki seluruh lubuk hatinya.	Sowarana atena manossa reya terrang dhari PANGERAN, se nera’e batenna.
Kasih dan setia melindungi raja, dan dengan kasih ia menopang takhtanya.	Mon rato marenta kalaban bellas ase, jujur ban adil saterrossa, tanto salanjangnga teptep kobasa.
Hiasan orang muda ialah kekuatannya, dan keindahan orang tua ialah uban.	Oreng ngodha ekasambu’i polana kakowadanna, oreng towa eargai polana obanna.
Bilur-bilur yang berdarah membersihkan kejahatan, dan pukulan membersihkan lubuk hati.	Kadhang pangalaman pae’ maelang kajahadan, ban maberse atena manossa.
Lebih baik seorang miskin yang bersih kelakuannya dari pada seorang yang serong bibirnya lagi bebal.	Lebbi becce’ daddi oreng mesken se loros odhi’na, etembang oreng budhu se lecegan cacana.
Tanpa pengetahuan kerajinanpun tidak baik; orang yang tergesa-gesa akan salah langkah.	Bajeng tape ta’ andhi’ pangataowan reya ta’ bagus; oreng se ru-kaburu tanto la-sala.
Kebodohan menyesatkan jalan orang, lalu gusarlah hatinya terhadap TUHAN.	Manossa marogi aba’na dibi’ ban kabudhuwanna, mon la kantha jareya pas nyala’agi PANGERAN.
Kekayaan menambah banyak sahabat, tetapi orang miskin ditinggalkan sahabatnya.	Oreng sogi kancana sajan aba-tamba; oreng mesken kancana ondur sampe’ tadha’.
Saksi dusta tidak akan luput dari hukuman, orang yang menyembur-nyemburkan kebohongan tidak akan terhindar.	Oreng se acaca lecek e pangadilan ta’ kera lopot dhari okoman.
Banyak orang yang mengambil hati orang dermawan, setiap orang bersahabat dengan si pemberi.	Saneyap oreng padha aehteyar ngala’ atena oreng penting; sakabbinna oreng terro akanca’a ban oreng se dujan asandhekka.
Orang miskin dibenci oleh semua saudaranya, apalagi sahabat-sahabatnya, mereka menjauhi dia. Ia mengejar mereka, memanggil mereka tetapi mereka tidak ada lagi.	Oreng mesken ta’ eparduli bi’ taretanna, apa pole bi’ kancana. Maske baramma’a ehteyarra ta’ kera bisa esemma’e reng-oreng jareya.
Siapa memperoleh akal budi, mengasihi dirinya; siapa berpegang pada pengertian, mendapat kebahagiaan.	Sapa se nyerser pangataowan, neser ka aba’na dibi’; ban sapa se ngenga’e sabarang se la eajari aba’na tanto senneng odhi’na.
Saksi dusta tidak akan luput dari hukuman, orang yang menyembur-nyemburkan kebohongan akan binasa.	Sapa se acaca lecek e pangadilan, tanto eokom epanapa’ ka ajalla.
Kemewahan tidak layak bagi orang bebal, apalagi bagi seorang budak memerintah pembesar.	Ta’ pantes oreng budhu odhi’ mewah, ta’ pantes keya dunor marenta lorana.
Akal budi membuat seseorang panjang sabar dan orang itu dipuji karena memaafkan pelanggaran.	Oreng bicaksana bisa ngampet peggella; ealem oreng polana ta’ marduli kasala’anna oreng ka aba’na.
Kemarahan raja adalah seperti raung singa muda, tetapi kebaikannya seperti embun yang turun ke atas rumput.	Dukana rato padha ban gaungnga macan; kabecce’anna rato akantha ebbun se mabacca men-tamennan.
Anak bebal adalah bencana bagi ayahnya, dan pertengkaran seorang isteri adalah seperti tiris yang tidak henti-hentinya menitik.	Ana’ se budhu bisa maancor eppa’na. Bine se dujan ngacepek akantha aeng se nyapcap tadha’ ambuna.
Rumah dan harta adalah warisan nenek moyang, tetapi isteri yang berakal budi adalah karunia TUHAN.	Bengko ban arta bisa ekaolle dhari oreng towa, tape bine se bicaksana paparengnga PANGERAN.
Kemalasan mendatangkan tidur nyenyak, dan orang yang lamban akan menderita lapar.	Males andaddiyagi oreng tedhung tangeddha, dhi-budhina se males daddi kalaparan.
Siapa berpegang pada perintah, memelihara nyawanya, tetapi siapa menghina firman, akan mati.	Oreng se ta’at ka papakonna Allah bakal salamedda, oreng se ta’ ngargai papakon jareya bakal mateya.
Siapa menaruh belas kasihan kepada orang yang lemah, memiutangi TUHAN, yang akan membalas perbuatannya itu.	Nolong oreng mesken padha ban maenjam ka PANGERAN; dhaggi’ PANGERAN keya se malessa.
Hajarlah anakmu selama ada harapan, tetapi jangan engkau menginginkan kematiannya.	Patartep ana’na ba’na pongpong gi’ kana’, mon enja’, artena ba’na ngarep rosagga ana’na.
Orang yang sangat cepat marah akan kena denda, karena jika engkau hendak menolongnya, engkau hanya menambah marahnya.	Dina oreng se gampang peggel, me’ nanggung dibi’ hasella babatek jareya. Mon ba’na nolonge oreng jareya, ba’na nambai peggella atena.
Dengarkanlah nasihat dan terimalah didikan, supaya engkau menjadi bijak di masa depan.	Mon ba’na endha’ ajar ban ngedhingngagi babala’an, pagi’ ba’na daddi oreng se andhi’ hekmat.
Banyaklah rancangan di hati manusia, tetapi keputusan Tuhanlah yang terlaksana.	Manossa andhi’ sajja sabannya’na, tape se kalakon pera’ potosanna PANGERAN.
Sifat yang diinginkan pada seseorang ialah kesetiaannya; lebih baik orang miskin dari pada seorang pembohong.	Babatek se earep dhari oreng iya areya kaestowan. Bango’an mesken etembang lecegan.
Takut akan Allah mendatangkan hidup, maka orang bermalam dengan puas, tanpa ditimpa malapetaka.	Hormadi PANGERAN, tanto ba’na senneng odhi’na; ba’na bakal arassa’a ban lopot dhari calaka’.
Si pemalas mencelup tangannya ke dalam pinggan, tetapi tidak juga mengembalikannya ke mulut.	Badha oreng se males tadha’ bandhinganna, ngompa’ kakanan bai arassa sengka.
Jikalau si pencemooh kaupukul, barulah orang yang tak berpengalaman menjadi bijak, jikalau orang yang berpengertian ditegur, ia menjadi insaf.	Mon oreng sombong eokom, oreng se ta’ apangalaman olle pangajaran. Mon oreng se alos buddina epaenga’ bakal sajana bicaksana.
Anak yang menganiaya ayahnya atau mengusir ibunya, memburukkan dan memalukan diri.	Ana’ se nganeyaja otaba nondhung oreng towana, jareya ana’ se matodhusan ban juba’ nyamana.
Hai anakku, jangan lagi mendengarkan didikan, kalau engkau menyimpang juga dari perkataan-perkataan yang memberi pengetahuan.	Na’, mon ba’na ta’ endha’ ajar pole, tanto apa se la eajari ba’na pas ekaloppae.
Saksi yang tidak berguna mencemoohkan hukum dan mulut orang fasik menelan dusta.	Sakse se aberri’ katerrangan palsu artena ta’ marduli ka hokom; macalaka’ oreng ekarassa nayaman bi’ oreng jahat.
Hukuman bagi si pencemooh tersedia dan pukulan bagi punggung orang bebal.	Oreng budhu se sombong kodu epokol.
Orang yang menyendiri, mencari keinginannya, amarahnya meledak terhadap setiap pertimbangan.	Sapa se ta’ endha’ apolong ban oreng laenna artena pera’ mekkere aba’na dibi’ malolo; sabban panemmona oreng laen elaban terros.
Orang bebal tidak suka kepada pengertian, hanya suka membeberkan isi hatinya.	Oreng budhu ta’ endha’ eberri’ pangarteyan; se ekaterro pera’ ngedirragiya essena atena.
Bila kefasikan datang, datanglah juga penghinaan dan cela disertai cemooh.	Oreng dusa nespa odhi’na; mon la juba’ nyamana, tanto eya-seya.
Perkataan mulut orang adalah seperti air yang dalam, tetapi sumber hikmat adalah seperti batang air yang mengalir.	Cacana oreng bisa daddi somberra kabicaksana’an, dhalem akantha tase’ raja, kobassa akantha aeng se agili.
Tidak baik berpihak kepada orang fasik dengan menolak orang benar dalam pengadilan.	Ta’ bagus noro’ ka oreng se daraka ban nendhes oreng se ta’ sala.
Bibir orang bebal menimbulkan perbantahan, dan mulutnya berseru meminta pukulan.	Mon oreng budhu acaca matokaran, ban menta eokom menangka pangajaran.
Orang bebal dibinasakan oleh mulutnya, bibirnya adalah jerat bagi nyawanya.	Cacana oreng budhu maancor aba’na; aba’na tajira’ bi’ cacana dibi’.
Perkataan pemfitnah seperti sedap-sedapan, yang masuk ke lubuk hati.	Petenna reya nyaman rassana, mon ekalodhu’ ekarassa kobassa.
Orang yang bermalas-malas dalam pekerjaannya sudah menjadi saudara dari si perusak.	Oreng se ngenthengngagi kawajibanna padha juba’na ban oreng se dujan marosak.
Nama TUHAN adalah menara yang kuat, ke sanalah orang benar berlari dan ia menjadi selamat.	PANGERAN reya akantha manara se koko; ka jadhiya reng-oreng se jujur entar ban nemmo kennengngan se aman.
Kota yang kuat bagi orang kaya ialah hartanya dan seperti tembok yang tinggi menurut anggapannya.	Tape oreng sogi nyangka artana panyalamedda aba’na akantha geddhung tenggi ban koko e sakalenglengnga kottha.
Tinggi hati mendahului kehancuran, tetapi kerendahan hati mendahului kehormatan.	Oreng se angko bakal ngalotora, oreng se andhap asor bakal ehormadana.
Jikalau seseorang memberi jawab sebelum mendengar, itulah kebodohan dan kecelaannya.	Nyaot sabellunna ngedhingngagi reya tamaso’ lalakon se budhu ban ta’ teppa’.
Orang yang bersemangat dapat menanggung penderitaannya, tetapi siapa akan memulihkan semangat yang patah?	Oreng se terro odhi’a kellar nanggung kasossa’an; mon pangaterro jareya tadha’, elang keya pangarebban.
Hati orang berpengertian memperoleh pengetahuan, dan telinga orang bijak menuntut pengetahuan.	Oreng se tenggi buddina terro nyareya elmo terros; oreng bicaksana terro olleya pangajaran malolo.
Hadiah memberi keluasan kepada orang, membawa dia menghadap orang-orang besar.	Tor-ator reya pamokka’na jalan mon nyabisa ke oreng raja.
Pembicara pertama dalam suatu pertikaian nampaknya benar, lalu datanglah orang lain dan menyelidiki perkaranya.	Oreng se acaca dha’-adha’ e pangadilan katonna bendher cacana, tape cacana etemmo bendher salana mon la dhateng mosona.
Undian mengakhiri pertengkaran, dan menyelesaikan persoalan antara orang-orang berkuasa.	Ngangguy ellot tokar bisa epamare, la’-mala’ partantangan e antara oreng se kobasa sakale bisa eahere.
Saudara yang dikhianati lebih sulit dihampiri dari pada kota yang kuat, dan pertengkaran adalah seperti palang gapura sebuah puri.	Taretan se esake’e atena mon esemma’ana amalaradan dhari kottha se kowat; tokar reya akantha palangnga labang sakethengnga kottha se abinteng.
Perut orang dikenyangkan oleh hasil mulutnya, ia dikenyangkan oleh hasil bibirnya.	Kaangguy ca’-oca’ se ekoca’agi, badha ollena se kodu ekarassa.
Hidup dan mati dikuasai lidah, siapa suka menggemakannya, akan memakan buahnya.	Jila andhi’ kobasa masalamet otaba marosak odhi’na manossa; oreng kodu nanggung hasella cacana.
Siapa mendapat isteri, mendapat sesuatu yang baik, dan ia dikenan TUHAN.	Oreng se nemmo bine, olle kaontongan; bine reya paparengnga PANGERAN.
Orang miskin berbicara dengan memohon-mohon, tetapi orang kaya menjawab dengan kasar.	Oreng mesken nyo’on kalaban tatakrama; oreng sogi nyaot sambi tak-nyentak.
Ada teman yang mendatangkan kecelakaan, tetapi ada juga sahabat yang lebih karib dari pada seorang saudara.	Badha kanca se ta’ esto, badha keya se alebbidan ban taretan.
Lebih baik sekerat roti yang kering disertai dengan ketenteraman, dari pada makanan daging serumah disertai dengan perbantahan.	Lebbi becce’ nase’ saompa’an e dhalem kataremtemman, etembang kakanan nyaman ta’ sakera-kera tape atokaran.
Budak yang berakal budi akan berkuasa atas anak yang membuat malu, dan akan mendapat bagian warisan bersama-sama dengan saudara-saudara anak itu.	Kabula se penter bakal ngobasa’ana ana’ se matodhusan, ban bakal narema’a sangkolan abareng ban tan-taretanna kana’ jareya.
Kui adalah untuk melebur perak dan perapian untuk melebur emas, tetapi Tuhanlah yang menguji hati.	Emmas ban salaka eoji e apoy se panas, tape atena manossa eoji bi’ PANGERAN.
Orang yang berbuat jahat memperhatikan bibir jahat, seorang pendusta memberi telinga kepada lidah yang mencelakakan.	Oreng jahat atoro’ ka babala’an se juba’, oreng se lecegan lebur ngedhingngagi petenna.
Siapa mengolok-olok orang miskin menghina Penciptanya; siapa gembira karena suatu kecelakaan tidak akan luput dari hukuman.	Sapa se ya-nyeya oreng mesken se nespa, padha ban se ya-nyeya Allah Panceptana. Sapa se perak polana oreng laen palang, tanto narema okoman.
Mahkota orang-orang tua adalah anak cucu dan kehormatan anak-anak ialah nenek moyang mereka.	Se magumbira oreng se la towa reya na’ potona, se magumbira ana’ iya areya oreng towana.
Orang bebal tidak layak mengucapkan kata-kata yang bagus, apalagi orang mulia mengucapkan kata-kata dusta.	Oreng se molja ta’ patot acaca lecek; oreng budhu ta’ pantes makalowar ca’-oca’ se aji.
Hadiah suapan adalah seperti mestika di mata yang memberinya, ke mana juga ia memalingkan muka, ia beruntung.	Badha se nyangka pesse go’-sogo’ bisa madhateng kaajiban; kalaban pesse go’-sogo’ apa’a bai bisa kalakon.
Siapa menutupi pelanggaran, mengejar kasih, tetapi siapa membangkit-bangkit perkara, menceraikan sahabat yang karib.	Mon terro ekaleburana oreng, ba’na kodu nyapora kasala’anna. Nga’-ngenga’e kasala’an marosagan se akanca’an.
